,PID,TID,Timestamp,Channel,CPU,Event type,Contents,Trace Packet Header,Packet Context,Stream Context,Event Context,Prio,Source
1754,21051.0,21051.0,20:03:14.316 735 494,my-kernel-channel_3,3,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21051, context._tid=21051","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21051, tid=21051]",,20.0,[kernel/fork.c:0]
1755,21051.0,21051.0,20:03:14.316 767 461,my-kernel-channel_3,3,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21051, context._tid=21051","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21051, tid=21051]",,20.0,[kernel/futex.c:0]
1756,21051.0,21051.0,20:03:14.316 770 762,my-kernel-channel_3,3,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21051, context._tid=21051","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21051, tid=21051]",,20.0,[kernel/futex.c:0]
1757,21051.0,21051.0,20:03:14.316 858 702,my-kernel-channel_3,3,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21051, context._tid=21051","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21051, tid=21051]",,20.0,[kernel/sys.c:0]
1758,21051.0,21051.0,20:03:14.316 859 360,my-kernel-channel_3,3,syscall_exit_getpid,"ret=21051, context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21051, context._tid=21051","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21051, tid=21051]",,20.0,[kernel/sys.c:0]
1759,21053.0,21053.0,20:03:14.316 879 848,my-kernel-channel_9,9,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21053, context._tid=21053","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21053, tid=21053]",,20.0,[kernel/fork.c:0]
1760,21053.0,21053.0,20:03:14.316 884 959,my-kernel-channel_9,9,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21053, context._tid=21053","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21053, tid=21053]",,20.0,[kernel/futex.c:0]
1761,21053.0,21053.0,20:03:14.316 885 413,my-kernel-channel_9,9,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21053, context._tid=21053","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21053, tid=21053]",,20.0,[kernel/futex.c:0]
1762,21053.0,21053.0,20:03:14.316 905 434,my-kernel-channel_9,9,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21053, context._tid=21053","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21053, tid=21053]",,20.0,[kernel/sys.c:0]
1763,21053.0,21053.0,20:03:14.316 905 885,my-kernel-channel_9,9,syscall_exit_getpid,"ret=21053, context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21053, context._tid=21053","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21053, tid=21053]",,20.0,[kernel/sys.c:0]
1764,21052.0,21052.0,20:03:14.316 944 104,my-kernel-channel_10,10,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21052, context._tid=21052","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21052, tid=21052]",,20.0,[kernel/fork.c:0]
1765,21052.0,21052.0,20:03:14.316 952 310,my-kernel-channel_10,10,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21052, context._tid=21052","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21052, tid=21052]",,20.0,[kernel/futex.c:0]
1766,21052.0,21052.0,20:03:14.316 952 965,my-kernel-channel_10,10,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21052, context._tid=21052","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21052, tid=21052]",,20.0,[kernel/futex.c:0]
1767,21054.0,21054.0,20:03:14.316 954 455,my-kernel-channel_11,11,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=11, context._procname=""stress-ng"", context._pid=21054, context._tid=21054","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061748269074, timestamp_end=11691281734716, content_size=536870720, packet_size=536870912, packet_seq_num=0, events_discarded=0, cpu_id=11]","[procname=""stress-ng"", pid=21054, tid=21054]",,20.0,[kernel/fork.c:0]
1768,21054.0,21054.0,20:03:14.316 960 068,my-kernel-channel_11,11,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=11, context._procname=""stress-ng"", context._pid=21054, context._tid=21054","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061748269074, timestamp_end=11691281734716, content_size=536870720, packet_size=536870912, packet_seq_num=0, events_discarded=0, cpu_id=11]","[procname=""stress-ng"", pid=21054, tid=21054]",,20.0,[kernel/futex.c:0]
1769,21054.0,21054.0,20:03:14.316 960 690,my-kernel-channel_11,11,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=11, context._procname=""stress-ng"", context._pid=21054, context._tid=21054","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061748269074, timestamp_end=11691281734716, content_size=536870720, packet_size=536870912, packet_seq_num=0, events_discarded=0, cpu_id=11]","[procname=""stress-ng"", pid=21054, tid=21054]",,20.0,[kernel/futex.c:0]
1770,21052.0,21052.0,20:03:14.316 973 285,my-kernel-channel_10,10,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21052, context._tid=21052","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21052, tid=21052]",,20.0,[kernel/sys.c:0]
1771,21052.0,21052.0,20:03:14.316 973 948,my-kernel-channel_10,10,syscall_exit_getpid,"ret=21052, context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21052, context._tid=21052","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21052, tid=21052]",,20.0,[kernel/sys.c:0]
1772,21054.0,21054.0,20:03:14.316 978 134,my-kernel-channel_11,11,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=11, context._procname=""stress-ng"", context._pid=21054, context._tid=21054","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061748269074, timestamp_end=11691281734716, content_size=536870720, packet_size=536870912, packet_seq_num=0, events_discarded=0, cpu_id=11]","[procname=""stress-ng"", pid=21054, tid=21054]",,20.0,[kernel/sys.c:0]
1773,21054.0,21054.0,20:03:14.316 978 767,my-kernel-channel_11,11,syscall_exit_getpid,"ret=21054, context.packet_seq_num=0, context.cpu_id=11, context._procname=""stress-ng"", context._pid=21054, context._tid=21054","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061748269074, timestamp_end=11691281734716, content_size=536870720, packet_size=536870912, packet_seq_num=0, events_discarded=0, cpu_id=11]","[procname=""stress-ng"", pid=21054, tid=21054]",,20.0,[kernel/sys.c:0]
1774,21055.0,21055.0,20:03:14.571 660 387,my-kernel-channel_9,9,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21055, context._tid=21055","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21055, tid=21055]",,20.0,[kernel/fork.c:0]
1775,21055.0,21055.0,20:03:14.571 690 823,my-kernel-channel_9,9,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21055, context._tid=21055","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21055, tid=21055]",,20.0,[kernel/futex.c:0]
1776,21055.0,21055.0,20:03:14.571 694 408,my-kernel-channel_9,9,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21055, context._tid=21055","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21055, tid=21055]",,20.0,[kernel/futex.c:0]
1777,21055.0,21055.0,20:03:14.571 805 757,my-kernel-channel_9,9,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21055, context._tid=21055","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21055, tid=21055]",,20.0,[kernel/sys.c:0]
1778,21055.0,21055.0,20:03:14.571 809 831,my-kernel-channel_9,9,syscall_exit_getpid,"ret=21055, context.packet_seq_num=0, context.cpu_id=9, context._procname=""stress-ng"", context._pid=21055, context._tid=21055","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""stress-ng"", pid=21055, tid=21055]",,20.0,[kernel/sys.c:0]
1779,21056.0,21056.0,20:03:14.572 088 381,my-kernel-channel_3,3,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21056, context._tid=21056","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21056, tid=21056]",,20.0,[kernel/fork.c:0]
1780,21056.0,21056.0,20:03:14.572 129 077,my-kernel-channel_3,3,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21056, context._tid=21056","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21056, tid=21056]",,20.0,[kernel/futex.c:0]
1781,21056.0,21056.0,20:03:14.572 132 905,my-kernel-channel_3,3,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21056, context._tid=21056","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21056, tid=21056]",,20.0,[kernel/futex.c:0]
1782,21056.0,21056.0,20:03:14.572 264 379,my-kernel-channel_3,3,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21056, context._tid=21056","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21056, tid=21056]",,20.0,[kernel/sys.c:0]
1783,21056.0,21056.0,20:03:14.572 268 762,my-kernel-channel_3,3,syscall_exit_getpid,"ret=21056, context.packet_seq_num=0, context.cpu_id=3, context._procname=""stress-ng"", context._pid=21056, context._tid=21056","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061388252426, timestamp_end=12032520506802, content_size=316066768, packet_size=316080128, packet_seq_num=0, events_discarded=0, cpu_id=3]","[procname=""stress-ng"", pid=21056, tid=21056]",,20.0,[kernel/sys.c:0]
1784,21057.0,21057.0,20:03:14.572 305 416,my-kernel-channel_5,5,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=5, context._procname=""stress-ng"", context._pid=21057, context._tid=21057","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""stress-ng"", pid=21057, tid=21057]",,20.0,[kernel/fork.c:0]
1785,21057.0,21057.0,20:03:14.572 329 422,my-kernel-channel_5,5,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=5, context._procname=""stress-ng"", context._pid=21057, context._tid=21057","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""stress-ng"", pid=21057, tid=21057]",,20.0,[kernel/futex.c:0]
1786,21057.0,21057.0,20:03:14.572 331 100,my-kernel-channel_5,5,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=5, context._procname=""stress-ng"", context._pid=21057, context._tid=21057","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061474021832, timestamp_end=12032520527260, content_size=338353000, packet_size=338362368, packet_seq_num=0, events_discarded=0, cpu_id=5]","[procname=""stress-ng"", pid=21057, tid=21057]",,20.0,[kernel/futex.c:0]
1787,21057.0,21057.0,20:03:14.572 453 859,hannel=my-kernel-channel_5,5,irq_softirq_raise,"vec=9, context.packet_seq_num=9, context.cpu_id=5","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=11477080084862, timestamp_end=11517957594231, content_size=8388480, packet_size=8388608, packet_seq_num=9, events_discarded=0, cpu_id=5]",,,20.0,
1788,21057.0,21057.0,20:03:14.572 459 852,hannel=my-kernel-channel_5,5,irq_softirq_raise,"vec=7, context.packet_seq_num=9, context.cpu_id=5","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=11477080084862, timestamp_end=11517957594231, content_size=8388480, packet_size=8388608, packet_seq_num=9, events_discarded=0, cpu_id=5]",,,20.0,
1789,21058.0,21058.0,20:03:14.572 737 392,my-kernel-channel_10,10,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21058, context._tid=21058","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21058, tid=21058]",,20.0,[kernel/fork.c:0]
1790,21058.0,21058.0,20:03:14.572 763 741,my-kernel-channel_10,10,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21058, context._tid=21058","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21058, tid=21058]",,20.0,[kernel/futex.c:0]
1791,21058.0,21058.0,20:03:14.572 766 403,my-kernel-channel_10,10,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21058, context._tid=21058","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21058, tid=21058]",,20.0,[kernel/futex.c:0]
1792,21058.0,21058.0,20:03:14.572 856 106,my-kernel-channel_10,10,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21058, context._tid=21058","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21058, tid=21058]",,20.0,[kernel/sys.c:0]
1793,21058.0,21058.0,20:03:14.572 859 196,my-kernel-channel_10,10,syscall_exit_getpid,"ret=21058, context.packet_seq_num=0, context.cpu_id=10, context._procname=""stress-ng"", context._pid=21058, context._tid=21058","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""stress-ng"", pid=21058, tid=21058]",,20.0,[kernel/sys.c:0]
1794,21059.0,21059.0,20:03:14.573 014 544,my-kernel-channel_2,2,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=2, context._procname=""stress-ng"", context._pid=21059, context._tid=21059","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061346103895, timestamp_end=12032520499040, content_size=309229888, packet_size=309231616, packet_seq_num=0, events_discarded=0, cpu_id=2]","[procname=""stress-ng"", pid=21059, tid=21059]",,20.0,[kernel/fork.c:0]
1795,21059.0,21059.0,20:03:14.573 040 530,my-kernel-channel_2,2,syscall_entry_set_robust_list,"head=140079557962272, len=24, context.packet_seq_num=0, context.cpu_id=2, context._procname=""stress-ng"", context._pid=21059, context._tid=21059","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061346103895, timestamp_end=12032520499040, content_size=309229888, packet_size=309231616, packet_seq_num=0, events_discarded=0, cpu_id=2]","[procname=""stress-ng"", pid=21059, tid=21059]",,20.0,[kernel/futex.c:0]
1796,21059.0,21059.0,20:03:14.573 043 070,my-kernel-channel_2,2,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=2, context._procname=""stress-ng"", context._pid=21059, context._tid=21059","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061346103895, timestamp_end=12032520499040, content_size=309229888, packet_size=309231616, packet_seq_num=0, events_discarded=0, cpu_id=2]","[procname=""stress-ng"", pid=21059, tid=21059]",,20.0,[kernel/futex.c:0]
1797,21059.0,21059.0,20:03:14.573 134 863,my-kernel-channel_2,2,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=2, context._procname=""stress-ng"", context._pid=21059, context._tid=21059","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061346103895, timestamp_end=12032520499040, content_size=309229888, packet_size=309231616, packet_seq_num=0, events_discarded=0, cpu_id=2]","[procname=""stress-ng"", pid=21059, tid=21059]",,20.0,[kernel/sys.c:0]
1798,21059.0,21059.0,20:03:14.573 138 123,my-kernel-channel_2,2,syscall_exit_getpid,"ret=21059, context.packet_seq_num=0, context.cpu_id=2, context._procname=""stress-ng"", context._pid=21059, context._tid=21059","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061346103895, timestamp_end=12032520499040, content_size=309229888, packet_size=309231616, packet_seq_num=0, events_discarded=0, cpu_id=2]","[procname=""stress-ng"", pid=21059, tid=21059]",,20.0,[kernel/sys.c:0]
1799,21060.0,21060.0,20:03:14.573 288 427,my-kernel-channel_11,11,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=11, context._procname=""stress-ng"", context._pid=21060, context._tid=21060","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061748269074, timestamp_end=11691281734716, content_size=536870720, packet_size=536870912, packet_seq_num=0, events_discarded=0, cpu_id=11]","[procname=""stress-ng"", pid=21060, tid=21060]",,20.0,[kernel/fork.c:0]
